"send_id","recv_id","email_title","email_contents","step_basic_cd","step_detail_cd","error_cd","error_msg","reg_time"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(778,444)","0000",경제 헤드라인 뉴스 이동 성공,"2023-07-03 13:59:25"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 13:59:39"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(518,264)","0000",사회탭 이동 성공,"2023-07-03 13:59:41"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(834,451)","0000",사회 헤드라인 뉴스 이동 성공,"2023-07-03 13:59:44"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 14:00:57"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(385,249)","0000",정치탭 이동 성공,"2023-07-03 14:00:59"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(678,454)","0000",정치 헤드라인 뉴스 이동 성공,"2023-07-03 14:01:01"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 14:01:15"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(485,243)","0000",경제탭 이동 성공,"2023-07-03 14:01:17"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(778,444)","0000",경제 헤드라인 뉴스 이동 성공,"2023-07-03 14:01:19"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 14:01:33"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(518,264)","0000",사회탭 이동 성공,"2023-07-03 14:01:36"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(834,451)","0000",사회 헤드라인 뉴스 이동 성공,"2023-07-03 14:01:38"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 14:02:51"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(385,249)","0000",정치탭 이동 성공,"2023-07-03 14:02:54"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(678,454)","0000",정치 헤드라인 뉴스 이동 성공,"2023-07-03 14:02:56"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 14:03:10"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(485,243)","0000",경제탭 이동 성공,"2023-07-03 14:03:12"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(778,444)","0000",경제 헤드라인 뉴스 이동 성공,"2023-07-03 14:03:15"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 14:03:29"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(518,264)","0000",사회탭 이동 성공,"2023-07-03 14:03:31"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(834,451)","0000",사회 헤드라인 뉴스 이동 성공,"2023-07-03 14:03:33"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 14:04:46"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(385,249)","0000",정치탭 이동 성공,"2023-07-03 14:04:48"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(678,454)","0000",정치 헤드라인 뉴스 이동 성공,"2023-07-03 14:04:51"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 14:05:05"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(485,243)","0000",경제탭 이동 성공,"2023-07-03 14:05:07"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(778,444)","0000",경제 헤드라인 뉴스 이동 성공,"2023-07-03 14:05:09"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 14:05:23"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(518,264)","0000",사회탭 이동 성공,"2023-07-03 14:05:26"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(834,451)","0000",사회 헤드라인 뉴스 이동 성공,"2023-07-03 14:05:28"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 14:06:41"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(385,249)","0000",정치탭 이동 성공,"2023-07-03 14:06:43"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(678,454)","0000",정치 헤드라인 뉴스 이동 성공,"2023-07-03 14:06:45"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 14:06:59"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(485,243)","0000",경제탭 이동 성공,"2023-07-03 14:07:02"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(778,444)","0000",경제 헤드라인 뉴스 이동 성공,"2023-07-03 14:07:04"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 14:07:18"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(518,264)","0000",사회탭 이동 성공,"2023-07-03 14:07:20"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(834,451)","0000",사회 헤드라인 뉴스 이동 성공,"2023-07-03 14:07:23"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 14:08:36"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(385,249)","0000",정치탭 이동 성공,"2023-07-03 14:08:38"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(678,454)","0000",정치 헤드라인 뉴스 이동 성공,"2023-07-03 14:08:40"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 14:08:54"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(485,243)","0000",경제탭 이동 성공,"2023-07-03 14:08:57"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(778,444)","0000",경제 헤드라인 뉴스 이동 성공,"2023-07-03 14:08:59"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 14:09:13"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(518,264)","0000",사회탭 이동 성공,"2023-07-03 14:09:15"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(834,451)","0000",사회 헤드라인 뉴스 이동 성공,"2023-07-03 14:09:18"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:16:31"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(385,249)","0000",정치탭 이동 성공,"2023-07-03 15:16:33"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(678,454)","0000",정치 헤드라인 뉴스 이동 성공,"2023-07-03 15:16:35"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:16:49"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(485,243)","0000",경제탭 이동 성공,"2023-07-03 15:16:51"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(778,444)","0000",경제 헤드라인 뉴스 이동 성공,"2023-07-03 15:16:54"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:17:08"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(518,264)","0000",사회탭 이동 성공,"2023-07-03 15:17:10"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(834,451)","0000",사회 헤드라인 뉴스 이동 성공,"2023-07-03 15:17:12"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:18:25"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(385,249)","0000",정치탭 이동 성공,"2023-07-03 15:18:28"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(678,454)","0000",정치 헤드라인 뉴스 이동 성공,"2023-07-03 15:18:30"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:18:44"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(485,243)","0000",경제탭 이동 성공,"2023-07-03 15:18:46"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(778,444)","0000",경제 헤드라인 뉴스 이동 성공,"2023-07-03 15:18:48"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:19:02"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(518,264)","0000",사회탭 이동 성공,"2023-07-03 15:19:05"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(834,451)","0000",사회 헤드라인 뉴스 이동 성공,"2023-07-03 15:19:07"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:20:20"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(385,249)","0000",정치탭 이동 성공,"2023-07-03 15:20:22"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(678,454)","0000",정치 헤드라인 뉴스 이동 성공,"2023-07-03 15:20:24"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:20:38"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(485,243)","0000",경제탭 이동 성공,"2023-07-03 15:20:41"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(778,444)","0000",경제 헤드라인 뉴스 이동 성공,"2023-07-03 15:20:43"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:20:57"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(518,264)","0000",사회탭 이동 성공,"2023-07-03 15:20:59"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(834,451)","0000",사회 헤드라인 뉴스 이동 성공,"2023-07-03 15:21:01"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:22:15"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(385,249)","0000",정치탭 이동 성공,"2023-07-03 15:22:17"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(678,454)","0000",정치 헤드라인 뉴스 이동 성공,"2023-07-03 15:22:19"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:22:33"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(485,243)","0000",경제탭 이동 성공,"2023-07-03 15:22:36"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(778,444)","0000",경제 헤드라인 뉴스 이동 성공,"2023-07-03 15:22:38"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:22:52"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(518,264)","0000",사회탭 이동 성공,"2023-07-03 15:22:54"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(834,451)","0000",사회 헤드라인 뉴스 이동 성공,"2023-07-03 15:22:56"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:24:09"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(385,249)","0000",정치탭 이동 성공,"2023-07-03 15:24:12"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(678,454)","0000",정치 헤드라인 뉴스 이동 성공,"2023-07-03 15:24:14"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:24:28"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(485,243)","0000",경제탭 이동 성공,"2023-07-03 15:24:30"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(778,444)","0000",경제 헤드라인 뉴스 이동 성공,"2023-07-03 15:24:32"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:24:46"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(518,264)","0000",사회탭 이동 성공,"2023-07-03 15:24:49"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(834,451)","0000",사회 헤드라인 뉴스 이동 성공,"2023-07-03 15:24:51"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:26:04"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(385,249)","0000",정치탭 이동 성공,"2023-07-03 15:26:06"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(678,454)","0000",정치 헤드라인 뉴스 이동 성공,"2023-07-03 15:26:08"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:26:22"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(485,243)","0000",경제탭 이동 성공,"2023-07-03 15:26:25"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(778,444)","0000",경제 헤드라인 뉴스 이동 성공,"2023-07-03 15:26:27"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:26:41"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(518,264)","0000",사회탭 이동 성공,"2023-07-03 15:26:43"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(834,451)","0000",사회 헤드라인 뉴스 이동 성공,"2023-07-03 15:26:45"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:27:58"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(385,249)","0000",정치탭 이동 성공,"2023-07-03 15:28:01"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(678,454)","0000",정치 헤드라인 뉴스 이동 성공,"2023-07-03 15:28:03"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:28:17"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(485,243)","0000",경제탭 이동 성공,"2023-07-03 15:28:19"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(778,444)","0000",경제 헤드라인 뉴스 이동 성공,"2023-07-03 15:28:21"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:28:35"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(518,264)","0000",사회탭 이동 성공,"2023-07-03 15:28:37"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(834,451)","0000",사회 헤드라인 뉴스 이동 성공,"2023-07-03 15:28:40"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:29:53"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(385,249)","0000",정치탭 이동 성공,"2023-07-03 15:29:55"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(678,454)","0000",정치 헤드라인 뉴스 이동 성공,"2023-07-03 15:29:57"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:30:11"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(485,243)","0000",경제탭 이동 성공,"2023-07-03 15:30:13"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(778,444)","0000",경제 헤드라인 뉴스 이동 성공,"2023-07-03 15:30:16"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:30:30"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(518,264)","0000",사회탭 이동 성공,"2023-07-03 15:30:32"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(834,451)","0000",사회 헤드라인 뉴스 이동 성공,"2023-07-03 15:30:34"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:31:47"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(385,249)","0000",정치탭 이동 성공,"2023-07-03 15:31:49"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(678,454)","0000",정치 헤드라인 뉴스 이동 성공,"2023-07-03 15:31:52"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:32:06"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(485,243)","0000",경제탭 이동 성공,"2023-07-03 15:32:08"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(778,444)","0000",경제 헤드라인 뉴스 이동 성공,"2023-07-03 15:32:10"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:32:24"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(518,264)","0000",사회탭 이동 성공,"2023-07-03 15:32:26"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(834,451)","0000",사회 헤드라인 뉴스 이동 성공,"2023-07-03 15:32:28"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:33:42"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(385,249)","0000",정치탭 이동 성공,"2023-07-03 15:33:44"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(678,454)","0000",정치 헤드라인 뉴스 이동 성공,"2023-07-03 15:33:46"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:34:00"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(485,243)","0000",경제탭 이동 성공,"2023-07-03 15:34:02"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(778,444)","0000",경제 헤드라인 뉴스 이동 성공,"2023-07-03 15:34:05"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:34:19"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(518,264)","0000",사회탭 이동 성공,"2023-07-03 15:34:21"
